GeneID,logFC,logCPM,F,PValue,adj.p,comparision,expression
HORVU.MOREX.r2.3HG0184880,-1.7692397858984668,6.459505433106271,9.659315795886096,0.009203433955395525,0.04756891509738662,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0185810,1.1200364461198296,0.6527733758084622,11.047663444543087,0.006183996781261859,0.036456695135509504,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0185870,-2.225120503404553,-0.37791961255279954,11.467197583301106,0.005513229422522586,0.03393817887112601,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0186300,1.0576635067372484,5.967126858568379,11.599974185397217,0.005319050132668078,0.03313204715713093,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0186310,1.2135491439829582,4.389852347367275,9.861749902940785,0.008669490873193608,0.045790260076512955,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0186320,1.5400976978389302,7.097821502317689,22.423392214176417,5.043091379418128e-4,0.007449066225015527,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0186390,8.362869947581471,1.7580386193999944,44.281068267674286,2.5250938422705382e-05,0.0013929041684616382,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0186400,7.803049007573387,-1.122610825707358,16.772838642030667,0.002243099599575886,0.018786519910285238,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0186550,-1.1818944711366857,3.7561359711130797,23.136695384824428,4.4452577150541725e-4,0.006976766779395658,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0186590,-2.0693599018707105,6.012856349920173,16.620312713269403,0.0015817531227220341,0.015046998966543362,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0186910,-1.460000441761774,6.169178983886724,45.90325431330646,2.126958418287388e-5,0.0012691202879018758,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0187110,1.6486435462067002,1.4693944930480682,14.902717208684196,0.0023285295302671737,0.019262708598702983,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0187120,2.096203117418941,-0.3649460305190169,11.648186601379178,0.005250541721041637,0.03283257035730991,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0187140,1.21708185081677,2.8544191802981227,23.066593994213957,4.5001842412823687e-4,0.0070069273471660394,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0187260,-1.0434804304728444,2.621594093917989,14.456427320471546,0.0025860253680727095,0.020614658572341512,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0187470,4.917903817484611,0.26794172437184244,26.397414410933624,2.579005055168153e-4,0.005050324602752518,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0187750,3.2118473077991645,-1.3004601683213826,11.069519689377925,0.006146761008580468,0.03629931917512022,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0188690,1.1209682640261878,10.47827072542295,15.954405253181895,0.0018319695994883011,0.01649662277372618,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0188700,1.0563114991519367,12.231738261531321,43.19246418060994,2.841389641856769e-5,0.0014604379255138437,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0188940,-2.050716147664228,2.4144728328965406,24.23436249776016,3.679739862880775e-4,0.006246747122155208,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0189210,-1.1226962664153333,4.284575051146026,58.84349391788508,6.312633567924255e-6,7.045015962425096e-4,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0189280,-1.6763611805305227,1.9923535086708162,25.036326152867915,3.217251069140314e-4,0.005758779245201438,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0189410,-1.6199154131338696,-0.042569995150565934,14.779654706186378,0.002396400194849441,0.019589498210142973,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0189420,-1.3830997779251504,4.482378231863631,33.342244898732076,9.354436971112368e-5,0.0027659081817319577,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0189650,1.078840522921595,5.1691536190596965,20.256597326054532,7.530689677864495e-4,0.009450347759595754,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0190020,6.817001060061399,2.56474285859339,65.81381209884452,3.593193809061445e-6,5.62451493254774e-4,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0190050,6.032162773870422,-1.087738710103095,26.677578573557845,2.4667642049673637e-4,0.004905061209991246,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0190160,-1.2055840371834485,3.803932765205338,23.152263216849843,4.433166650355728e-4,0.00696648730596318,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0190270,1.6691693575408626,6.499894727285452,70.96567017471536,2.4463941803364483e-6,4.690302365144761e-4,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0190510,1.7132008450588867,0.49674398446925827,10.681092127554615,0.0068499234810109515,0.038944399866332545,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0190600,1.643461711703098,4.27661279848624,32.706100192054535,1.01938493207894e-4,0.0028808081093428988,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0190970,-1.3941396987017038,0.9471599388916978,9.499535941533498,0.00965241113457404,0.04909918185483052,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0191000,1.5692297788940315,-0.36222222541180826,9.59476730043608,0.00938178211682789,0.04809809436585562,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0191020,-1.2986646378645053,4.551986230106812,41.66984393681588,3.3650141087695724e-5,0.0015936548154420296,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0191310,1.1187025897127634,9.270561041133359,21.886237977162157,5.555987944076688e-4,0.00785377450512477,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0191650,3.9785497239280376,4.703986123912326,28.621118480701746,1.8279654144892193e-4,0.0040542006486981655,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0191680,-1.6532593600898557,4.7910116857106475,75.74984748211139,1.748477224982213e-6,4.345236287156828e-4,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0191720,-1.0906913799441322,2.2240947884107456,19.429388574132997,8.843303308306265e-4,0.010345118951655108,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0191730,4.16917352051995,1.1082978596847266,18.3094286284992,0.0011073293019288708,0.011975450943157183,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0191800,-1.3789651840449393,1.3631843209529508,13.52354539551063,0.003240631937379592,0.023804474722598404,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0191880,1.1338881137497576,5.382532308601912,20.895855870525228,6.671149422136751e-4,0.008790950177561074,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0192060,2.0153350390509854,1.0032763548726722,24.443646575833583,3.551932448428796e-4,0.006098495983035936,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0192330,-1.1290371168832576,3.2608826748393422,13.876788574960317,0.0029721201429169885,0.022480680315392822,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0192380,-2.32672882002925,7.690920338427479,78.45314208430769,1.4580286585294568e-6,3.9940044139217146e-4,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0192390,-1.5819847883458444,2.216594012059721,34.44102906884263,8.08750542891449e-5,0.0025586809703611706,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0192950,1.7515959505258527,8.857053640572211,48.71473061122025,1.5978528203240825e-5,0.0010973743614453655,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0193420,-3.9560033750423544,-0.8735803589061408,17.209010541112843,0.0013933966577904116,0.013891323338583814,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0193870,5.382116791498577,-1.5502817125994297,16.536234751084553,0.0016110260054909883,0.015187873636435574,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0194030,-1.303628221920872,3.0743428631280127,16.101176562087492,0.0017730480742598421,0.016193420105034086,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0194260,6.453197252555182,4.823828253371011,53.05099394902966,1.05447854525948e-5,8.903254158047765e-4,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0194270,6.862613918282044,1.9474008069692346,28.140740721460347,1.9657337463995018e-4,0.004253678428250125,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0194540,2.7146648208863784,2.6706429564156964,48.63518300219651,1.61053380310862e-5,0.0011010148570016654,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0194810,-1.368481990569299,7.007516402549132,33.228797151248585,9.49802639181953e-5,0.0027865000450591035,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0195400,-1.3456432454226612,3.5761982325886774,29.646691757159658,1.5699224969094482e-4,0.0036813766255349377,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0195530,-1.3800493788465371,4.504265383615118,24.211662358579876,3.6939237597191437e-4,0.006250251455459059,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0195590,3.525655167667322,-1.1358731483241618,12.211971902175849,0.004521765122204132,0.029801002503528393,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0195620,2.8724385652317586,1.0239337397291124,16.939057334060642,0.0014763010433660202,0.014344100343160531,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0195770,2.997727071579844,1.5887169569700266,16.829355496519977,0.0015116357621814819,0.014593308643631078,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0195930,2.298391928024302,4.087197553887543,32.37299011245917,1.0668437703178799e-4,0.0029575690046690444,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0195940,1.7632931981885362,0.9162330460878785,20.330677534421028,7.424697768928126e-4,0.009385703640573798,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0196030,1.0457939430061804,3.499065466094152,28.749674743636305,1.7930355101905204e-4,0.004021713255737302,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0196090,1.507180209511229,5.344253007431989,34.77069866875496,7.747348730750625e-5,0.00252583556942507,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0196280,1.3620651985366325,3.1999856815205683,11.990777971624508,0.004792537252626395,0.030906608617392153,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0196440,1.9359319919381,8.136815391386426,66.88578830898433,3.31004598375937e-6,5.391349221925903e-4,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0196550,-2.687939428967046,1.2502590146458115,20.404656499867695,7.320591319054922e-4,0.009317327050535267,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0196570,-1.217049019236135,0.7963778536610692,12.890415874327337,0.0037967641198423134,0.02656742986151489,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0196650,1.5555907349344602,6.256708689717317,16.579309800816667,0.0015959501742815333,0.015092967791773496,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0196880,3.2459926579305654,-0.30305541251197843,19.485568627646927,8.746087731085243e-4,0.010283683664925585,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0197160,-1.1809312455485055,2.511197727561753,18.334408701425975,0.0011016830709118502,0.011935807688719578,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0198050,5.6997469767248425,-1.1193257772776921,13.568139939653092,0.003205207269595606,0.023599488833497762,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0198380,2.885784356363722,3.427094459013072,16.271919915142714,0.0017072791843647695,0.01583465608986226,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0199160,-3.342996120604575,-1.7855779027739405,15.905783309655584,0.001851993542407999,0.016627246306624665,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0199190,1.7378890386364245,2.79724239122537,14.101970624305487,0.002814582376677968,0.021704517841394464,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0199220,-1.6473369224207826,3.1618872957114093,37.814794928491736,5.284377959044574e-5,0.0020546002432375566,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0199680,2.690048336588991,5.134939379579082,20.533960901237915,7.142707722852975e-4,0.009165159847111063,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0199800,1.6677568779647545,5.175432278413778,22.839918618369907,4.683312398676384e-4,0.007131770605337518,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0199830,3.1015566812755555,4.4550595735018135,28.596724689727118,1.8346830154660634e-4,0.004059779598004845,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0200070,-1.1111935665900838,6.018226889493879,19.49479661541451,8.730239412193572e-4,0.010270920022954527,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0200100,2.438167048221068,4.8220478151078545,71.90763802212412,2.2863493901461422e-6,4.6707405422765177e-4,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0200340,-1.2402899679088413,3.84193419300903,44.48334673835413,2.47096203408956e-5,0.0013820188119202535,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0200400,4.3743479265424074,9.352539719800758,83.20804443363252,1.0730705517147742e-6,3.630811409117877e-4,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0200740,-1.0407016830266045,6.694562619168598,21.015018542988305,6.523931351456318e-4,0.008674345789200552,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0200760,2.5984748987563586,4.107181732086969,74.44871479094107,1.9121240000199537e-6,4.475112732473884e-4,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0201000,5.789323867891944,1.0204718411880513,62.997154737465856,4.483092426459795e-6,6.254087856661529e-4,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0201020,3.311689405352874,6.355152711587034,63.77613174008031,4.213455892917999e-6,6.11864865992056e-4,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0201080,3.17212331779001,0.34276477973662095,16.15627364164064,0.0017515054015642836,0.016084491127660427,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0201150,1.3394796780230576,0.7690671730637015,11.146481566721313,0.00601772865576292,0.035762660535932626,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0201240,1.5133360913122753,1.8239950842988608,13.632229629379115,0.003155089851459366,0.023387637133849774,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0202260,-1.0467825652837848,4.311528056255693,26.140774577050006,2.68710134937545e-4,0.0051820212102435675,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0202530,-2.015334950410903,0.8206419861164949,10.257583679592855,0.007727328140332341,0.04241233427842701,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0202820,3.7595151530852964,0.5834311715794376,19.47962752815206,8.75630893268454e-4,0.010283683664925585,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0203750,1.2689710079035355,4.682337696715814,48.07136315893807,1.7038673980194204e-5,0.0011226089406274227,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0204100,-2.9996866855985536,1.4363174557265193,65.02130457313461,3.820819924151569e-6,5.829410448835297e-4,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0204200,2.9669458287842003,5.950601511461846,34.65151390105202,7.868356131377311e-5,0.0025368444344735785,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0204250,-1.3115619888042116,7.464341426849012,15.672780981468144,0.001951589902214147,0.01719481951124789,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0204260,1.9229946029702816,9.057493559287725,52.21927866370731,1.1394256262296986e-5,9.186285667522781e-4,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0204270,1.2501275854227056,3.9897954563909432,42.54282281706655,3.0522055980504585e-5,0.0015046312504418068,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0204280,1.6142274751985533,9.746472480616381,73.85142293633986,1.9932065983698233e-6,4.569083427463362e-4,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0204390,-1.2214853080792163,3.7683780060335463,22.36820912380307,5.093146164423731e-4,0.007489737483850629,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0204450,1.601010089315392,3.3691789141518313,19.60697376616598,8.540251129382059e-4,0.010146171405828365,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0204730,-1.3555221798119708,1.2630576781936769,15.070646353344388,0.00223952083517953,0.018777700609682698,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0205380,-1.3638772561546593,0.766201738387524,12.659100535892968,0.004027435338337316,0.02769910307160038,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0205440,-1.5097090261590431,4.391629063592357,32.96699184445818,9.839349960990328e-5,0.0028270246741315002,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0205590,4.807405096993995,0.5093361202643782,23.102299658284412,4.47210906269056e-4,0.006988580566101449,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0205640,1.0020296817536722,5.25326511175997,19.40271144061621,8.889909433916177e-4,0.01037773156484181,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0205650,1.399096269145056,2.8250147553984886,21.98997498383589,5.452341010263403e-4,0.007809066301680168,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0206050,-1.7793795712360219,7.6369240240082386,28.01443177442519,2.0039529379065022e-4,0.004305907340620956,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0206280,1.6110869099975373,6.218003425565722,111.38100585199787,2.2818218873314324e-7,2.4500622634542865e-4,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0206360,-1.7930289197620342,-0.8167489484535153,14.033403260999295,0.0028614901577862363,0.02194689205968661,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0206880,1.7549101196170351,4.854823003253817,56.346613942112896,7.832378698016355e-6,7.899887903530637e-4,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0207940,-1.0822309131528913,6.148763397553773,18.91445747868019,9.795973473166015e-4,0.011050151452697237,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0208150,1.7810856418661187,5.932354747156161,32.35805194495014,1.0690319134794384e-4,0.0029575690046690444,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0208310,-1.0610113823354408,2.6368762009555193,19.7244309132448,8.346492634134407e-4,0.01000922598238808,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0208540,2.2373048639468465,5.139026484473988,41.381707291378994,3.4763879129791757e-5,0.0016244967254060475,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0208900,3.8790271830992262,-0.9557851654990746,26.108324284848987,2.701143755715096e-4,0.005192485755603517,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0209090,-1.1481967264093054,6.378160931625844,37.05295224277666,5.801960385062765e-5,0.0021505587129542862,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0209250,-1.1405448970443646,2.951902998335167,13.322844385702675,0.0034058699394595776,0.02464042639874327,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0209300,4.395317298186998,3.106242225742796,31.710598989238655,1.1691226840207583e-4,0.00309361925587315,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0209400,-1.208180765851643,-0.06182344386419841,10.971763357827673,0.006315384504763859,0.03696907694799358,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0210010,-1.2148677289773642,3.6212928047009507,31.603495181645343,1.1867179864065533e-4,0.00311327995851746,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0210370,-1.9516650983372688,-1.718675510746102,13.781598650786027,0.0030418157602774523,0.022764983147236347,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0210630,1.0110906451128576,6.3088678034041275,22.84751074784131,4.67703915947698e-4,0.007131770605337518,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0210880,1.552401317157117,4.263416593271254,40.094199013191336,4.029871853575913e-5,0.0017598567192445825,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0211330,-1.0410390218460155,1.6403143004516052,12.414278255811425,0.004289747524165954,0.02874059305657156,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0211400,-1.5356795147331233,0.7411958790460953,22.484541442159337,4.988296597375598e-4,0.007404425971449272,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0211410,1.4544597920218763,7.798796746360834,59.57431218630815,5.935074975920348e-6,6.780612197608338e-4,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0211670,-1.8724513843789445,-1.0007401343260351,10.853428910089821,0.0065268475377850575,0.03779394348927374,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0211830,1.5964929894106619,6.227656735842982,43.58007727621867,2.7237254337221585e-5,0.0014273505501153554,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0213430,2.1015404758197658,0.5218796337247532,14.073121661780082,0.0028342073918527035,0.021832937285913203,GABA v.s. Control,Up
HORVU.MOREX.r2.3HG0213550,-1.074866121213849,2.9493607201256795,11.930137021539513,0.004870072366578213,0.031247794641664734,GABA v.s. Control,Down
HORVU.MOREX.r2.3HG0213560,1.5140421841345353,7.931775853660226,37.466805118038984,5.5137895196614635e-5,0.0021024194968337073,GABA v.s. Control,Up
